"X","classe","semaine_et_FB","delta_to_hours","mean_essai_sem","moy_norm_essai","entropie_essai_sem","entropie_norm_essai","sigma_essai_sem","solidite_essai_sem","solidite_norm_essai"
365.386491924524,"2","data31FB1_2016_T3",9.60070129699546,15.1669655272921,0.973693426253567,0.447314964075627,0.990694558637984,11.7701032265379,0.913474944074855,1.01802579868549
368.326056394726,"2","data31FB1_2016_T3",21.1802804155331,16.6305652100488,1.06765404001036,0.456434615615869,1.01089238317487,13.0190924342591,0.920381439663587,1.02572277027161
368.921311691403,"2","data31FB1_2016_T3",23.5222674538393,16.9273240876031,1.08670545591395,0.45757314011733,1.01341393983855,13.3391936517681,0.921948745379853,1.02746946038375
366.753244996071,"2","data31FB1_2016_T3",14.9849200445239,15.8828972332659,1.01965502579027,0.452489446397327,1.00215478664585,12.3885914969413,0.916850221900062,1.02178739053539
366.265277806669,"2","data31FB1_2016_T3",13.061134598767,16.4588296478641,1.05662890860396,0.45425064581052,1.00605541778261,13.8360856654004,0.90814583550384,1.01208675235774
366.927983353613,"2","data31FB1_2016_T3",15.6629818637064,15.977214822289,1.02571005480868,0.45094254049031,0.998728763849452,12.734880100454,0.917473343212588,1.02248183056463
368.145140023902,"2","data31FB1_2016_T3",20.4686596869183,16.3847928978504,1.051875875002,0.445487826603933,0.986647890639944,13.017811595193,0.913621248010715,1.01818884768828
371.605271357344,"2","data31FB1_2016_T3",34.0966423776324,18.2273742009638,1.17016646509627,0.459615104169844,1.0179363968117,14.5874529718564,0.925489071536003,1.03141499100461
366.623072067741,"2","data31FB1_2016_T3",14.4629784919249,15.8710282276545,1.01889305578794,0.450429386622623,0.997592252027825,12.6351023104154,0.917077005112716,1.02204012998753
370.416585974861,"2","data31FB1_2016_T3",29.4152213717489,17.9175336825253,1.15027523006699,0.458757761816557,1.01603759066233,14.547498190028,0.921148973292054,1.02657815118741
369.68740584515,"2","data31FB1_2016_T3",26.5374437615154,16.8239841262318,1.08007120591515,0.454237674538161,1.00602668954534,12.9708344722099,0.919413800561182,1.02464438101068
367.985494853929,"2","data31FB1_2016_T3",19.8354583311864,16.1796857170232,1.03870834236299,0.452006178836277,1.00108446577252,12.5042472456863,0.91705380649998,1.02201427620591
368.408883658238,"2","data31FB1_2016_T3",21.5087519970441,16.3670862899664,1.05073914085179,0.444655878310223,0.984805326195188,12.8407251962794,0.912913771092513,1.01740039721415
365.710377759766,"2","data31FB1_2016_T3",10.8797487951848,16.3651963814306,1.0506178119318,0.453148796469876,1.00361508773491,13.7544448492188,0.903866887762511,1.00731806196469
368.698689460754,"2","data31FB1_2016_T3",22.6405039826681,16.6556867232291,1.06926679848501,0.45227257396832,1.00167446661855,13.0623130974564,0.91869197981552,1.02383994499402
370.323245924432,"2","data31FB1_2016_T3",29.0418865666718,17.7874032820047,1.14192107937257,0.458446062436613,1.01534725184705,13.9147856250735,0.921696204864466,1.02718801559571
370.268992636353,"2","data31FB1_2016_T3",28.833812359492,17.8071398699264,1.143188134799,0.458726066596891,1.01596739340395,14.0564733878366,0.918748227466501,1.02390263041551
370.331201906316,"2","data31FB1_2016_T3",29.0790086725405,17.8396532522866,1.1452754387236,0.458863642851017,1.01627209156363,14.0807757170082,0.918788054935627,1.02394701629755
370.234453466954,"2","data31FB1_2016_T3",28.6997134449853,18.462923570287,1.18528833453447,0.464761912692319,1.02933533403709,14.6919325294077,0.920062555431569,1.02536738846426
373.638529702555,"2","data31FB1_2016_T3",42.1162531037566,19.2368275507941,1.23497165563034,0.455456862489943,1.00872689626293,14.6093410592783,0.918535590792368,1.02366565662196
373.151573719224,"2","data31FB1_2016_T3",40.1977995748863,18.9878098638567,1.21898514307766,0.454351123025953,1.00627795053506,14.4562363197964,0.917873499008219,1.02292778578972
363.847740377765,"2","data31FB1_2016_T3",3.54492336244591,15.8941621068582,1.0203782115422,0.452123152618999,1.00134353443775,13.6657607158424,0.898894530188493,1.00177659821256
371.80340258684,"2","data31FB1_2016_T3",34.8787216297304,18.4888964687456,1.18695575050572,0.456007596825428,1.00994663973663,13.8891959457534,0.915683368657794,1.02048698627916
375.023243994452,"2","data31FB1_2016_T3",47.557475471078,20.3141318922582,1.30413276459422,0.468823005169591,1.038329672571,14.7615842256349,0.920806144765861,1.02619608456781
373.956367609091,"2","data31FB1_2016_T3",43.357272576547,19.6752608763464,1.26311833047356,0.463010963975135,1.02545740571637,14.5019472818169,0.918450605889073,1.02357094486088
366.190002241172,"2","data31FB1_2016_T3",12.7696131839382,16.8283214283087,1.08034965333994,0.457507318068856,1.01326815990808,13.9427284823782,0.903036416522535,1.0063925399747
368.541312645189,"2","data31FB1_2016_T3",22.0199988858681,16.8224760204339,1.07997438808125,0.455723409021638,1.00931723242198,13.027233040378,0.917763809283201,1.02280554163714
368.700959854759,"2","data31FB1_2016_T3",22.6489802807231,16.9007824252412,1.08500152626899,0.45612786487303,1.01021300440227,13.067341630851,0.917873661823197,1.02292796723896
372.740563281346,"2","data31FB1_2016_T3",38.5650050720115,18.6467999033639,1.19709288280937,0.462805379130712,1.02500208496661,13.9924330003534,0.918868101683213,1.02403622471401
368.607920447597,"2","data31FB1_2016_T3",22.2838067783202,17.7487079456334,1.13943690450306,0.464005510853088,1.02766008673965,13.8353625319031,0.918955500497999,1.02413362667042
376.251017767936,"2","data31FB1_2016_T3",52.3989059451495,20.4810236991888,1.31484693513136,0.47126388018158,1.04373562092901,15.1494329428002,0.917356659895344,1.0223517923808
376.348863632884,"2","data31FB1_2016_T3",52.7971969374255,20.2804845877602,1.30197266478822,0.468075992825099,1.03667522073287,14.88756090347,0.921780620055664,1.02728209244362
371.719964907505,"2","data31FB1_2016_T3",34.5509753091717,18.1856766509311,1.16748955320706,0.45958932798703,1.01787930878948,13.8305575446414,0.919536215523102,1.02478080684892
375.696204402018,"2","data31FB1_2016_T3",50.2219685151983,19.9998162580827,1.28395423472885,0.466752282185734,1.03374352152117,14.8328160093289,0.921983892522924,1.02750863025505
