date;nom;semaine;num_essai;moyenne;ecart-type;solidite;entropie;smoothness;mm_gradient
2015-11-03 22:33:05.108; Snapshot-20151103-223305108.tif ;45;3;13.9295103227;7077.5;0.282744133965;0.00572886699332;12.0505911998;
2015-11-03 22:33:05.148; Snapshot-20151103-223305148.tif ;45;3;12.8071800084;6430.0;0.25852436836;0.00429427596147;11.6735546784;
2015-11-03 22:33:05.190; Snapshot-20151103-223305190.tif ;45;3;13.0673846045;6324.0;0.258697385059;0.00478740812187;12.4117916953;
2015-11-03 22:33:05.231; Snapshot-20151103-223305231.tif ;45;3;11.729763764;5568.0;0.228920335942;0.00317718710888;11.0002643405;
2015-11-03 22:33:06.305; Snapshot-20151103-223306305.tif ;45;3;28.0265214955;5792.0;0.244035610119;0.0128698629508;21.5056547619;
2015-11-03 22:33:06.373; Snapshot-20151103-223306373.tif ;45;3;26.9429289318;4661.5;0.207191206223;0.0118062034465;18.990864371;
2015-11-03 22:33:06.410; Snapshot-20151103-223306410.tif ;45;3;29.1316233936;4522.5;0.200934292766;0.0121244411783;18.8631245602;
2015-11-03 22:33:07.007; Snapshot-20151103-223307007.tif ;45;3;21.8900317689;5215.0;0.220702784211;0.00570824289082;13.8089444262;
2015-11-03 22:33:07.084; Snapshot-20151103-223307084.tif ;45;3;27.0424800654;4676.5;0.207029467452;0.0118405594984;17.135678392;
2015-11-03 22:33:07.127; Snapshot-20151103-223307127.tif ;45;3;26.0961234747;4600.5;0.20386801442;0.00988743212133;17.0160245482;
2015-11-03 22:33:07.253; Snapshot-20151103-223307253.tif ;45;3;23.7854388458;5810.5;0.247389012878;0.0106518946275;14.9731138546;
2015-11-03 22:33:01.353; Snapshot-20151103-223301353.tif ;45;3;24.1049933526;4953.5;0.216452546737;0.00945739513438;15.5661497855;
2015-11-03 22:33:01.312; Snapshot-20151103-223301312.tif ;45;3;25.8961604002;4666.5;0.205377935838;0.00979459662251;16.0977393617;
2015-11-03 22:33:07.366; Snapshot-20151103-223307366.tif ;45;3;26.2264583114;4806.0;0.212903184536;0.0107841364117;16.4369720598;
2015-11-03 22:33:09.474; Snapshot-20151103-223309474.tif ;45;3;25.79743826;5315.0;0.232798047528;0.014057565043;15.7480091013;
2015-11-03 22:33:11.927; Snapshot-20151103-223311927.tif ;45;3;31.3080699579;7247.5;0.309606635466;0.0466675350566;18.4156479218;
2015-11-03 22:33:11.965; Snapshot-20151103-223311965.tif ;45;3;30.8717445345;7443.0;0.316448933251;0.0462088533979;17.736803653;
2015-11-03 22:33:09.617; Snapshot-20151103-223309617.tif ;45;3;27.3738133726;7089.0;0.297804777675;0.0259708379581;16.4188891117;
2015-11-03 22:33:09.652; Snapshot-20151103-223309652.tif ;45;3;27.1013034126;7462.5;0.313403682313;0.0313454149799;17.0820125323;
2015-11-03 22:33:09.683; Snapshot-20151103-223309683.tif ;45;3;29.0875343615;6308.5;0.27501804789;0.0300429778042;17.895701198;
2015-11-03 22:33:09.718; Snapshot-20151103-223309718.tif ;45;3;26.3281989989;5969.0;0.25819728576;0.0209976007224;17.7743490839;
2015-11-03 22:33:09.754; Snapshot-20151103-223309754.tif ;45;3;21.9745005592;5943.5;0.253017024711;0.0113328356559;14.8032249937;
2015-11-03 22:33:10.883; Snapshot-20151103-223310883.tif ;45;3;19.7190524277;4824.0;0.206516866671;0.00391049441781;12.9727626459;
2015-11-03 22:33:10.946; Snapshot-20151103-223310946.tif ;45;3;26.2710939945;4669.0;0.207991596966;0.0126318111278;16.252900232;
2015-11-03 22:33:10.985; Snapshot-20151103-223310985.tif ;45;3;28.8339203177;5129.5;0.227123224491;0.0194246461383;17.9868656716;
2015-11-03 22:33:11.020; Snapshot-20151103-223311020.tif ;45;3;30.4531169897;5437.0;0.24026591008;0.0217629820165;18.3542562339;
2015-11-03 22:33:11.056; Snapshot-20151103-223311056.tif ;45;3;30.0992062842;5361.0;0.236809540243;0.0220770305601;17.9513651877;
2015-11-03 22:33:11.090; Snapshot-20151103-223311090.tif ;45;3;28.5424897376;5089.0;0.225683222988;0.0173910863594;17.9592814371;
2015-11-03 22:33:11.121; Snapshot-20151103-223311121.tif ;45;3;28.1542637771;4635.0;0.207917234122;0.0143804847707;19.0239316239;
2015-11-03 22:33:11.159; Snapshot-20151103-223311159.tif ;45;3;27.191010599;5419.5;0.236033153951;0.0148754712525;16.7853988814;
2015-11-03 22:33:11.192; Snapshot-20151103-223311192.tif ;45;3;26.1599043487;4622.0;0.206162667451;0.0110234766833;16.8455008489;
2015-11-03 22:33:11.226; Snapshot-20151103-223311226.tif ;45;3;24.4514223669;5449.5;0.235981198656;0.0105893954097;16.0960598217;
2015-11-03 22:33:11.266; Snapshot-20151103-223311266.tif ;45;3;23.6918129091;4700.5;0.207860992325;0.00872393566502;15.2423740053;
2015-11-03 22:33:11.303; Snapshot-20151103-223311303.tif ;45;3;21.2143867442;5319.5;0.230455026076;0.00793603100731;15.5582524272;
2015-11-03 22:33:11.340; Snapshot-20151103-223311340.tif ;45;3;21.6245641262;5251.0;0.22554909785;0.00784288992086;14.030834341;
2015-11-03 22:33:11.408; Snapshot-20151103-223311408.tif ;45;3;23.7942800551;5965.0;0.254275939043;0.0113243953188;15.2882506527;
2015-11-03 22:33:11.442; Snapshot-20151103-223311442.tif ;45;3;23.6193805807;5473.0;0.237648041227;0.0106933304411;16.3857101365;
2015-11-03 22:33:11.477; Snapshot-20151103-223311477.tif ;45;3;31.1729407193;6397.5;0.277484966116;0.0306312127931;19.4947245018;
2015-11-03 22:33:11.518; Snapshot-20151103-223311518.tif ;45;3;27.2648741426;6400.5;0.274473242311;0.0242004942388;17.9973154362;
2015-11-03 22:33:11.551; Snapshot-20151103-223311551.tif ;45;3;27.768543515;6038.0;0.259739754127;0.0216507924683;17.3625688953;
2015-11-03 22:33:11.588; Snapshot-20151103-223311588.tif ;45;3;25.9830880313;5374.5;0.236137537288;0.0161233115533;17.6096908442;
2015-11-03 22:33:11.633; Snapshot-20151103-223311633.tif ;45;3;29.471567116;5778.5;0.251504634191;0.0231033377307;17.5905815749;
2015-11-03 22:33:11.719; Snapshot-20151103-223311719.tif ;45;3;28.1448530959;6863.0;0.293561362027;0.0309829462125;18.4389022;
2015-11-03 22:33:09.433; Snapshot-20151103-223309433.tif ;45;3;23.9094295885;5040.5;0.220006999599;0.00902640873882;15.6227436823;
2015-11-03 22:32:58.105; Snapshot-20151103-223258105.tif ;45;3;16.0217019881;6240.0;0.256843330204;0.00560629175002;11.3185437998;
2015-11-03 22:32:58.063; Snapshot-20151103-223258063.tif ;45;3;16.4651959252;7777.0;0.309249014944;0.00918128581427;11.5546276966;
2015-11-03 22:33:09.581; Snapshot-20151103-223309581.tif ;45;3;28.1707645727;7086.0;0.298613556114;0.0322336290701;16.3564162754;
2015-11-03 22:31:12.885; Snapshot-20151103-223112885.tif ;45;3;17.6215038025;5290.0;0.216912678748;0.00428640944862;13.060875513;
2015-11-03 22:33:09.547; Snapshot-20151103-223309547.tif ;45;3;31.283493054;6886.0;0.294284606554;0.032619333113;17.5564871096;
2015-11-03 22:33:11.760; Snapshot-20151103-223311760.tif ;45;3;28.7841544176;7031.5;0.30020694954;0.0324253942758;17.2449567723;
2015-11-03 22:33:12.001; Snapshot-20151103-223312001.tif ;45;3;28.4864416569;7453.5;0.31156322161;0.0369226710638;17.0548859633;
2015-11-03 22:33:12.033; Snapshot-20151103-223312033.tif ;45;3;30.2675696177;7200.5;0.306359960642;0.0410081559431;17.7185516984;
2015-11-03 22:33:12.078; Snapshot-20151103-223312078.tif ;45;3;29.1124333665;7996.5;0.332081151814;0.0382283963025;17.0893253629;
2015-11-03 22:33:12.117; Snapshot-20151103-223312117.tif ;45;3;25.8347709511;7491.5;0.31415732054;0.032409412265;17.0096049293;
2015-11-03 22:33:12.157; Snapshot-20151103-223312157.tif ;45;3;24.7380858258;7469.0;0.310027033106;0.0247552612403;15.6578996806;
2015-11-03 22:33:12.198; Snapshot-20151103-223312198.tif ;45;3;26.9309734623;7022.5;0.297733451241;0.0270788295467;16.9812977099;
2015-11-03 22:33:12.237; Snapshot-20151103-223312237.tif ;45;3;25.2423101122;7110.5;0.298848163795;0.0224796253835;15.9204892966;
2015-11-03 22:33:12.279; Snapshot-20151103-223312279.tif ;45;3;24.2078140872;6338.0;0.271698653345;0.0195496547039;16.8318131257;
2015-11-03 22:33:12.315; Snapshot-20151103-223312315.tif ;45;3;21.6070956873;6299.0;0.266169293639;0.0114455246248;14.9044232052;
2015-11-03 22:33:12.358; Snapshot-20151103-223312358.tif ;45;3;21.1396182492;5582.0;0.241378456838;0.0105516504031;16.4841823056;
2015-11-03 22:33:12.399; Snapshot-20151103-223312399.tif ;45;3;21.3971879022;5461.0;0.233647384196;0.00816241092323;16.9165580183;
2015-11-03 22:33:11.886; Snapshot-20151103-223311886.tif ;45;3;28.115392734;7798.0;0.325738627552;0.0381351411333;16.4037709;
2015-11-03 22:33:12.436; Snapshot-20151103-223312436.tif ;45;3;20.1693516442;4881.5;0.213127251642;0.00701541366317;16.9416454082;
2015-11-03 22:33:12.559; Snapshot-20151103-223312559.tif ;45;3;16.9415845467;8160.0;0.329086034995;0.00904866842916;14.4940790672;
2015-11-03 22:33:12.803; Snapshot-20151103-223312803.tif ;45;3;17.6558034736;4689.0;0.204367138505;0.00480339154742;15.1910516003;
2015-11-03 22:33:12.886; Snapshot-20151103-223312886.tif ;45;3;18.4634621221;4864.0;0.210372454731;0.00551268393762;15.2038316583;
2015-11-03 22:33:12.928; Snapshot-20151103-223312928.tif ;45;3;19.6845897146;5247.5;0.225997761989;0.00590726701858;15.1172491545;
2015-11-03 22:33:12.967; Snapshot-20151103-223312967.tif ;45;3;21.1235479469;4836.5;0.211012061387;0.00657011245065;16.4288786482;
2015-11-03 22:33:13.008; Snapshot-20151103-223313008.tif ;45;3;20.9373009722;4792.0;0.210152590296;0.00670739808336;17.4668359251;
2015-11-03 22:33:13.042; Snapshot-20151103-223313042.tif ;45;3;20.9402113647;4595.0;0.203197783309;0.00658423260348;16.376344086;
2015-11-03 22:33:13.082; Snapshot-20151103-223313082.tif ;45;3;17.5768047397;4874.0;0.207599748166;0.00468071110118;15.2464607465;
2015-11-03 22:33:13.329; Snapshot-20151103-223313329.tif ;45;3;13.7394499394;5598.0;0.233325135953;0.00356668994858;11.9247737557;
2015-11-03 22:33:13.371; Snapshot-20151103-223313371.tif ;45;3;14.2051178589;5454.5;0.228426605072;0.00425885957388;12.3248145095;
2015-11-03 22:33:13.412; Snapshot-20151103-223313412.tif ;45;3;15.089495891;6012.5;0.24759736269;0.00514831274754;11.3459446678;
2015-11-03 22:33:13.454; Snapshot-20151103-223313454.tif ;45;3;15.683962288;6961.0;0.277591052593;0.00652733070715;11.6571370227;
2015-11-03 22:33:13.499; Snapshot-20151103-223313499.tif ;45;3;16.3923628498;6793.5;0.274493699198;0.00742893630172;12.2870077911;
2015-11-03 22:33:12.520; Snapshot-20151103-223312520.tif ;45;3;18.0845869921;8897.5;0.356826800906;0.0126743963183;15.3045774648;
2015-11-03 22:33:11.844; Snapshot-20151103-223311844.tif ;45;3;31.2489317984;6590.0;0.285419896397;0.0419390488246;18.9899010717;
2015-11-03 22:33:11.804; Snapshot-20151103-223311804.tif ;45;3;28.7149427112;7644.5;0.322890279686;0.0360796777317;17.2109869646;
2015-11-03 22:33:09.510; Snapshot-20151103-223309510.tif ;45;3;30.0039347404;6527.5;0.279194281569;0.0287600223167;18.1421535706;
2015-11-03 22:33:11.676; Snapshot-20151103-223311676.tif ;45;3;29.4710329131;5901.0;0.258907224674;0.0251621861005;18.3398926655;
2015-11-03 22:35:24.612; Snapshot-20151103-223524612.tif ;45;3;16.0896206854;7409.5;0.294047479166;0.0156133157731;12.9435718441;
2015-11-03 22:35:27.783; Snapshot-20151103-223527783.tif ;45;3;17.5706721966;9199.0;0.35984871017;0.0201676289171;11.851489486;
2015-11-03 22:35:26.124; Snapshot-20151103-223526124.tif ;45;3;15.7967719324;8318.0;0.326525330096;0.0131376692193;12.2278460278;
2015-11-03 22:33:13.786; Snapshot-20151103-223313786.tif ;45;3;14.067457213;6608.0;0.268035809472;0.00480198151799;10.9253058596;
2015-11-03 22:33:13.828; Snapshot-20151103-223313828.tif ;45;3;14.6229507943;6600.0;0.267256069019;0.00537094669348;11.6440260031;
2015-11-03 22:33:13.866; Snapshot-20151103-223313866.tif ;45;3;14.8794124709;6385.0;0.26009945114;0.00548073281092;12.7344890511;
2015-11-03 22:33:13.910; Snapshot-20151103-223313910.tif ;45;3;14.7468971722;6546.0;0.266776088511;0.00512980322343;11.6804922516;
2015-11-03 22:33:13.951; Snapshot-20151103-223313951.tif ;45;3;12.4933911774;6529.0;0.261817603212;0.00374176846805;10.7182929753;
2015-11-03 22:33:13.993; Snapshot-20151103-223313993.tif ;45;3;13.1782730757;6314.0;0.256904524203;0.00413562839452;11.4481900452;
2015-11-03 22:33:14.037; Snapshot-20151103-223314037.tif ;45;3;13.4722482087;5520.0;0.230269869372;0.00348253677628;12.5004289391;
2015-11-03 22:33:14.078; Snapshot-20151103-223314078.tif ;45;3;12.0949949926;6211.0;0.250165275061;0.00280754762663;10.5852646987;
